Id;Name;Link;Categories;Price;Wholesale price;Features;Description
196;Mary Poppins powraca (DVD) Disney Uwierz w Magię;mary-poppins-powraca-dvd-disney-uwierz-w-magie;1006|1001|1000|1010;24.3821;21.94;Producent@Galapagos|Tytuł oryginalny@Mary Poppins Returns|Gatunek@Fantasy|Gatunek@Przygodowy|Reżyseria@Marshall Rob|Obsada@Blunt Emily|Obsada@Lin-Manuel Miranda|Scenariusz@David Magee|Muzyka@Marc Shaiman|Czas trwania [min]@125|Seria@Disney Uwierz w Magię|Kraj produkcji@USA|Rok produkcji@2018|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie (dla niesłyszących)|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (dubbing);<p>Magia powraca w kontynuacji klasycznego filmu Disneya! Mary Poppins (Emily Blunt) pomaga rodzinie Banksów przypomnieć sobie radość dzieciństwa. Wraz z niezwykłą nianią i jej przyjacielem, latarnikiem Jackiem (Lin-Manuel Miranda), na ulice Londynu wraca beztroska zabawa i wszystko staje się możliwe… nawet to, co niemożliwe.</p>
38;Masza i Niedźwiedź. Część 9: Gwiazdka z nieba (DVD);masza-i-niedzwiedz-czesc-9-gwiazdka-z-nieba-dvd;1003|1001|1000;26.0163;23.41;Producent@Galapagos|Tytuł oryginalny@Masha and the Bear|Gatunek@Animowany|Gatunek@Dziecięcy / Młodzieżowy|Reżyseria@Oleg Kuzovkov|Obsada@Piotr Gogol|Obsada@Szymańska Małgorzata|Scenariusz@Denis Chervyatsov|Scenariusz@Nina Imanova|Scenariusz@Vadim Zhuk|Muzyka@Vasiliy Bogatyrev|Czas trwania [min]@53|Kraj produkcji@Rosja|Rok produkcji@2018|Nośnik@DVD|Liczba nośników@1|Napisy@Brak|Dźwięk@Polski 2.0 Dolby Digital (dubbing);<p>Długo oczekiwane, zupełnie nowe przygody Maszy i Niedźwiedzia! Czy trudno jest zdobyć gwiazdkę z nieba? Dla naszych bohaterów nie ma rzeczy niemożliwych! Niedźwiedź potrzebuje odpoczynku, tymczasem Masza z Pandą nie dają mu spokoju. Dowiedz się, czy Niedźwiedź znajdzie sposób na poskromienie tych dwóch urwisów. Podobno najlepszym lekarstwem jest śmiech. Zobacz, czy dzięki niemu chora Masza szybciej odzyska zdrowie. Posłuchaj historii o zaskakującym dzieciństwie Niedźwiedzia i sprawdź, czy muzyka będzie w stanie zjednoczyć wszystkich.</p>
613;Mayday (BD);mayday-bd;1016|1002|1000;40.6423;36.58;Producent@Alterdystrybucja|Tytuł oryginalny@Mayday|Gatunek@Komedia|Reżyseria@Sam Akina|Obsada@Adamczyk Piotr Aleksander|Obsada@Dereszowska Anna|Scenariusz@Jules Jones|Scenariusz@Sam Akina|Muzyka@Rafał Stępień|Czas trwania [min]@113|Kraj produkcji@Polska|Rok produkcji@2020|Nośnik@Blu-ray|Liczba nośników@1|Napisy@Polskie|Dźwięk@Polski 5.1 DTS-HD-MA|Format obrazu@2.39:1|Dodatkowo na płycie@zwiastun filmu making of|Region@A|Region@B|Region@C;<p>Komediowa jazda bez trzymanki, gdzie nic nie jest, takie jak się wydaje, a męskie kłamstewka będą miały kolosalne skutki!Film reżysera przebojów „Planeta Singli 2” i „Planeta Singli 3” oraz współscenarzystki hitów „Lejdis” i „Śniadanie do łóżka”.Dwie żony to nie zdrada? Janek prowadzi podwójne życie – jest mężem Basi oraz Marysi. Dzięki umiejętnemu lawirowaniu, kobiety nie wiedzą o sobie nawzajem. Wszystko jakoś się układa… do czasu. Pewnego dnia Janek wpada w pozamałżeńskie kłopoty i ryzyko, że prawda wyjdzie na jaw, wzrasta dramatycznie. Bohaterowi nie starcza już wymówek, aby ukryć podwójne małżeństwo. Na szczęście z pomocą przychodzi mu znajomy Staszek. Lawina zdarzeń, pomyłek i zwrotów akcji przerośnie ich wielokrotnie… a to dopiero początek. Tutaj nie pomoże żadne „mayday“ ani „s.o.s“!</p>
442;Mała Stopa (BD);mala-stopa-bd;1011|1002|1000;32.5122;29.26;Producent@Galapagos|Tytuł oryginalny@Smallfoot|Gatunek@Animowany|Gatunek@Familijny|Reżyseria@Kirkpatrick Karey|Obsada@Sebastian Stankiewicz|Obsada@Stefan Pawłowski|Scenariusz@Glenn Ficarra|Scenariusz@John Requa|Muzyka@Heitor Pereira|Czas trwania [min]@92|Kraj produkcji@USA|Rok produkcji@2018|Nośnik@Blu-ray|Liczba nośników@1|Napisy@Angielskie (dla niesłyszących)|Napisy@Polskie|Napisy@Rosyjskie|Dźwięk@Angielski 5.1 DTS-HD-MA|Dźwięk@Polski 5.1 DTS-HD-MA (dubbing)|Dźwięk@Rosyjski 5.1 DTS-HD-MA|Dodatkowo na płycie@Gotowi, do śpiewu, start! - program karaoke z krótką instrukcją wideo short teledyski materiały zza kulis;<p>Mała Stopa to szalona opowieść dla całej rodziny o przyjaźni, odwadze i radości odkrywania. Zobacz legendę o yeti z zupełnie nowej perspektywy! Pewnego dnia młody yeti Migo znajduje stworzenie, które jego zdaniem nie istnieje — człowieka! Wieści o „małej stopie” o imieniu Percy sieją zamęt w spokojnej społeczności yeti…</p>
447;Mała Stopa 3D (BD);mala-stopa-3d-bd;1011|1002|1000;81.2195;73.1;Producent@Galapagos|Tytuł oryginalny@Smallfoot|Gatunek@Animowany|Gatunek@Familijny|Reżyseria@Kirkpatrick Karey|Obsada@Sebastian Stankiewicz|Obsada@Stefan Pawłowski|Scenariusz@Glenn Ficarra|Scenariusz@John Requa|Muzyka@Heitor Pereira|Czas trwania [min]@92|Kraj produkcji@USA|Rok produkcji@2018|Nośnik@Blu-ray|Film w 3D@TAK|Liczba nośników@1|Napisy@Angielskie (dla niesłyszących)|Napisy@Polskie|Napisy@Rosyjskie|Dźwięk@Angielski 5.1 DTS-HD-MA|Dźwięk@Polski 5.1 DTS-HD-MA (dubbing)|Dźwięk@Rosyjski 5.1 DTS-HD-MA|Dodatkowo na płycie@Gotowi, do śpiewu, start! - program karaoke z krótką instrukcją wideo short teledyski materiały zza kulis;<p>Mała Stopa to szalona opowieść dla całej rodziny o przyjaźni, odwadze i radości odkrywania. Zobacz legendę o yeti z zupełnie nowej perspektywy! Pewnego dnia młody yeti Migo znajduje stworzenie, które jego zdaniem nie istnieje — człowieka! Wieści o „małej stopie” o imieniu Percy sieją zamęt w spokojnej społeczności yeti…</p>
254;Małgosia i Jaś (DVD);malgosia-i-jas-dvd;1007|1001|1000;21.9431;19.75;Producent@Dasan|Tytuł oryginalny@Gretel & Hansel|Gatunek@Horror|Reżyseria@Oz Perkins|Obsada@Alice Krige|Obsada@Sophia Lillis|Scenariusz@Rob Hayes|Muzyka@Robin Coudert|Czas trwania [min]@84|Kraj produkcji@Irlandia|Kraj produkcji@Kanada|Kraj produkcji@USA|Rok produkcji@2020|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@16:9;<p>Myślicie, że znacie tę opowieść? Zobaczcie, jak bardzo się mylicie. Gwiazda kultowego horroru „To” i serialu „Ostre przedmioty” Sophia Lillis w nowej, przerażającej odsłonie jednej z najbardziej mrocznych baśni świata.Dawno, dawno temu w odległej baśniowej krainie… nic nie przypomina bajki. Wszechobecny głód i brak pracy zmusza rodzeństwo Małgosię i Jasia do opuszczenia rodzinnego domu w poszukiwaniu lepszego miejsca do życia. Jedyna znana im droga wiedzie przez niekończący się las, który wydaje się pulsować jakimś odwiecznym życiem. Wycieńczone wielodniową wędrówką i nieopuszczającym ich strachem dzieci trafiają wreszcie na ludzkie domostwo. Mieszkająca tu dziwna kobieta oferuje im gościnę i posiłek. Przekraczając próg jej domu, Małgosia i Jaś trafiają do miejsca gorszego niż piekło…</p>
564;Men in Black: International (BD);men-in-black-international-bd;1014|1002|1000|1016;36.5772;32.92;Producent@Imperial Cinepix|Tytuł oryginalny@Men in Black: International|Gatunek@Komedia|Gatunek@Science fiction|Reżyseria@Gray F. Gary|Obsada@Hemsworth Chris|Obsada@Thompson Tessa|Scenariusz@Art Marcum|Scenariusz@Matt Holloway|Muzyka@Danny Elfman|Czas trwania [min]@115|Kraj produkcji@USA|Kraj produkcji@Wielka Brytania|Rok produkcji@2019|Nośnik@Blu-ray|Liczba nośników@1|Napisy@Angielskie|Napisy@Polskie|Dźwięk@Angielski 5.1 DTS-HD-MA|Dźwięk@Polski 5.1|Format obrazu@2.00:1|Format obrazu@16:9;<p>Faceci w czerni zawsze strzegli Ziemi przed wszelkiej maści szumowinami z kosmosu. Tym razem walczą z największym, jak dotąd, globalnym zagrożeniem - kretem działającym wewnątrz ich organizacji.</p>
321;Miasteczko Halloween;miasteczko-halloween-3;1009|1001|1000|1003|1006;24.3821;21.94;"Producent@Galapagos|Tytuł oryginalny@Nightmare Before Christmas|Gatunek@Animowany|Gatunek@Fantasy|Gatunek@Musical|Reżyseria@Selick Henry|Obsada@Chudy Andrzej|Obsada@Kołbasiuk Krzysztof|Obsada@Paszkowski Wojciech|Obsada@Węgrzynowska Joanna|Scenariusz@Caroline Thompson|Muzyka@Danny Elfman|Czas trwania [min]@73|Studio filmowe@Touchstone Pictures|Kraj produkcji@USA|Rok produkcji@1993|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie (dla niesłyszących)|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski|Format obrazu@1.66:1|Dodatkowo na płycie@Komentarz audio producenta Tima Burtona, reżysera Henry'ego Selicka i twórcy muzyki Danny'ego Elfmana; ""Co to jest?"" - Jack oprowadza po nawiedzonym domu; Christopher Lee czyta wiersz Tima Burtona; Jak powstawał film";<p><br><br>Cyfrowo odnowiona i zremasterowana przy użyciu najnowocześniejszych technologii wersja „Miasteczka Halloween” to zachwycająca uczta dla oczu i uszu wszystkich miłośników Tima Burtona i jego mrocznej wyobraźni.<br><br>Król Miasteczka Halloween, Jack Skellington, znudzony codziennym straszeniem trafia przypadkiem do Miasteczka Bożego Narodzenia i dla odmiany postanawia zająć się szerzeniem wesołego nastroju świąt. W wyniku jego radosnej misji Święty Mikołaj znajdzie się w niebezpieczeństwie, a same święta dla wszystkich dzieci zamienią się w koszmar! Poddaj się magii wyjątkowej muzyki skomponowanej przez Danny’ego Elfmana i zobacz, jak fantastyczne postacie stworzone przez Tima Burtona i Henry’ego Selicka ożywają na ekranie dzięki wysokiej jakości obrazu i dźwięku. „Miasteczko Halloween”, teraz jeszcze bardziej upiorne i wyjątkowe, to wspaniała rozrywka dla tych, którzy uwielbiają się bać!<br></p>
230;Midsommar. W biały dzień (DVD);midsommar-w-bialy-dzien-dvd;1007|1001|1000;32.5122;29.26;Producent@Dasan|Tytuł oryginalny@Midsommar|Gatunek@Horror|Reżyseria@Ari Aster|Obsada@Florence Pugh|Obsada@Jack Reynor|Scenariusz@Ari Aster|Muzyka@The Haxan Cloak|Czas trwania [min]@141|Kraj produkcji@Szwecja|Kraj produkcji@USA|Kraj produkcji@Węgry|Rok produkcji@2019|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie (dla niedosłyszących)|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@16:9|Region@2;<p>„Midsommar. W biały dzień” to nowy film Ariego Astera, wizjonera współczesnego kina i jednego z najciekawszych młodych twórców. Reżyser światowego przeboju „Dziedzictwo. Hereditary” stworzył mroczną baśń, rozgrywającą się w biały dzień.Dani i Christian to młodzi Amerykanie, którym nie układa się w związku i ostatkami sił próbują ratować swoją relację. Rodzinna tragedia sprawia, że pogrążona w żałobie Dani postanawia dołączyć do Christiana i jego przyjaciół w wakacyjnej wyprawie na północ Szwecji. Tam, w odciętej od świata wiosce, raz na 90 lat obchodzone jest prastare święto związane z letnim przesileniem. Romantyczny wyjazd szybko przybiera okrutne i niepokojące oblicze. Sielskie krajobrazy staną się dla Dani i Christiana polem nierównej walki o ich związek i próbą pokonania własnych słabości.</p>
85;Miejsca święte (DVD);miejsca-swiete-dvd;1004|1001|1000;16.252;14.63;Producent@Best Film|Tytuł oryginalny@Sacred Wonders|Gatunek@Dokumentalny|Reżyseria@Russell Leven|Czas trwania [min]@150|Kraj produkcji@Wielka Brytania|Rok produkcji@2019|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@16:9;<p>Odkryj najświętsze miejsca kultu na świecie. Poznaj najpiękniejsze budowy sakralne różnych wyznań - wiary chrześcijańskiej, muzułmańskiej, żydowskiej, hinduskiej, sintoistycznej czy animistycznej.Od jednego z najniezwyklejszych meczetów w Afryce, po jedną z najstarszych synagog w Izraelu, od Angkor Wat, największego zabytku religijnego na świecie, po monumentalną anglikańską katedrę w Nowym Jorku. Spektakularne miejsca kultu niejednokrotnie inspirują do podejmowania niebezpiecznych wyzwań, osobistej ofiary i wielkich poświęceń. Ten prowokujący do przemyśleń dokument podąża za wiernymi różnych wyznań dokonującymi niesamowitych aktów religijnych. Zobacz na własne oczy, co ludzie gotowi są zrobić dla wiary.</p>
303;Mini Minionki. Kolekcja zwariowanych 9 mini filmików (DVD);mini-minionki-kolekcja-zwariowanych-9-mini-filmikow-dvd;1008|1001|1000|1003|1010;4.0569;3.65;Producent@Filmostrada|Tytuł oryginalny@9 Mini Movie Collection From Minions|Gatunek@Animowany|Gatunek@Komedia|Gatunek@Przygodowy|Czas trwania [min]@38|Kraj produkcji@USA|Rok produkcji@2016|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie|Napisy@Polskie|Napisy@Rosyjskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital|Dźwięk@Rosyjski 5.1 Dolby Digital|Region@2|Region@4|Region@5;<p>Po raz pierwszy w historii Minionków wszystkie 9 mini-filmików z komedii animowanych: „ Jak ukraść księżyc”, „Minionki rozrabiają” i „Minionki” zostały zebrane w jedna kolekcję.<br>Przeżyj wspaniałe i zabawne momenty podczas gdy minionki opiekują się  sprawiającym kłopoty dzieckiem swojego jaskiniowego szefa, udoskonalają nowy rower Agnes dzięki najnowszym  gadżetom i wtedy gdy przyprowadzają do domu nowego „szczeniaczka”. Ale to nie wszystko, to wydanie zawiera jeszcze sześć wyjątkowo zabawnych mini-filmików, które pokochacie całą rodziną!</p>
110;Moja Gwiazda: Teen Spirit (DVD) + Książka;moja-gwiazda-teen-spirit-dvd-ksiazka;1005|1001|1000|1009;8.122;7.31;Producent@Dasan|Tytuł oryginalny@Teen Spirit|Gatunek@Dramat|Gatunek@Muzyczny|Reżyseria@Max Minghella|Obsada@Buric Zlatko|Obsada@Elle Fanning|Scenariusz@Max Minghella|Muzyka@Marius De Vries|Czas trwania [min]@90|Kraj produkcji@USA|Kraj produkcji@Wielka Brytania|Rok produkcji@2018|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@2.40:1|Format obrazu@16:9|Dodatkowo na płycie@Zwiastun Zapowiedzi;<p>Elle Fanning („Czarownica”, „Mary Shelley”) i  Agnieszka Grochowska („Obce niebo”, „W ciemności”) w porywającej opowieści o narodzinach polskiej gwiazdy na brytyjskiej scenie.W Wielkiej Brytanii mieszka ponad milion Polaków, którzy próbują spełnić swoje marzenie o lepszym życiu. Jedną z nich jest nastoletnia Violet Waleńska, która śni o karierze w brytyjskim showbiznesie. Jej kochająca, ale mocno stąpająca po ziemi matka widzi ją raczej w szkole, która da jej spokojną, pewną pracę. Gdy w ich miasteczku odbywają się eliminacje do słynnego talent show „Teen Spirit”, Violet bez wiedzy matki bierze w nich udział i ku swemu zdumieniu przechodzi do finałowego etapu. Skromna, niedoświadczona, ale utalentowana nastolatka z prowincji trafia nagle w tryby wielkiej rozrywkowej machiny. Tu wszystko dzieje się szybko, każdy myśli tylko o sobie, a o sukcesie nie zawsze decyduje talent. W takiej sytuacji to właśnie wsparcie najbliższych może okazać się kluczowe w drodze na życiowy szczyt. Los młodzieńczych marzeń Violet jest więc nie tylko w rękach jurorów, ale także jej matki.</p>
52;Mr. Gaga (DVD);mr-gaga-dvd;1004|1001|1000;16.252;14.63;Producent@Add Media|Tytuł oryginalny@Mr. Gaga|Gatunek@Biograficzny|Gatunek@Dokumentalny|Reżyseria@Tomer Heymann|Obsada@Ohad Naharin|Obsada@Tzofia Naharin|Scenariusz@Tomer Heymann|Muzyka@Yishai Adar|Czas trwania [min]@99|Kraj produkcji@Holandia|Kraj produkcji@Izrael|Kraj produkcji@Niemcy|Kraj produkcji@Szwecja|Rok produkcji@2015|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@16:9;<p>„Mr. Gaga” opowiada o Ohadzie Naharinie, genialnym choreografie i prowadzonej przez niego Batsheva Dance Company. Reżyser Tomer Heymann przez 8 lat rejestrował spektakle i życie człowieka, który zrewolucjonizował język tańca. Naharin opracował język ruchu – GAGA, pozwalający zrozumieć związek ruchu i ciała z naszymi emocjami. W połączeniu z niepokazywanym dotychczas materiałem archiwalnym oraz fragmentami tanecznych spektakli Batshevy dostajemy fascynującą historię człowieka, który stał się ikoną tańca współczesnego.</p>
396;Mroczne materie. Sezon 1 (3DVD);mroczne-materie-sezon-1-3dvd;1010|1001|1000|1006;54.3902;48.95;Producent@Galapagos|Tytuł oryginalny@His Dark Materials|Gatunek@Fantasy|Gatunek@Przygodowy|Reżyseria@Bathurst Otto|Reżyseria@Hooper Tom|Obsada@McAvoy James Andrew|Obsada@Wilson Ruth|Scenariusz@Jack Thorne|Muzyka@Lorne Balfe|Czas trwania [min]@443|Kraj produkcji@USA|Rok produkcji@2019|Nośnik@DVD|Liczba nośników@3|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital;<p>Lyra (Dafne Keen) jest z pozoru zwyczajną dziewczyną. Kiedy znika jej najlepszy przyjaciel, decyduje się ruszyć mu na pomoc, odkrywając przy tym groźny spisek, który dotyczy porwanych dzieci.Lyra podejmuje też próbę zrozumienia tajemniczego zjawiska zwanego Pyłem. Podczas podróży przez przeróżne światy, bohaterka spotyka zdeterminowanego i odważnego chłopca o imieniu Will (Amir Wilson). Razem spotykają na swojej drodze niezwykłe istoty i poznają niebezpieczne sekrety, a los żywych – jak i umarłych – zdaje się być w ich rękach.</p>
233;Mroczne umysły (DVD);mroczne-umysly-dvd;1007|1001|1000|1006;1.626;1.46;Producent@Imperial Cinepix|Tytuł oryginalny@The Darkest Minds|Gatunek@Science fiction|Gatunek@Thriller|Reżyseria@Jennifer Yuh Nelson|Obsada@Amandla Stenberg|Obsada@Moore Mandy|Scenariusz@Chad Hodge|Muzyka@Benjamin Wallfisch|Czas trwania [min]@100|Kraj produkcji@USA|Rok produkcji@2018|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie|Napisy@Polskie|Dźwięk@Angielski 5.1|Dźwięk@Polski 5.1|Format obrazu@2.39:1|Format obrazu@16:9;"<p>Producenci Stranger Things zrealizowali fantastyczny film o nastolatkach, którzy w tajemniczy sposób nabywają niezwykłych mocy, wskutek czego rząd uznaje, że stanowią zagrożenie i należy ich odizolować od reszty społeczeństwa. Ruby, której moc jest jedną z najpotężniejszych, ucieka z obozu i przyłącza się do grupy zbiegłych nastolatków szukających bezpiecznego schronienia. Wkrótce uświadamiają sobie, że ucieczka nie wystarczy; muszą połączyć moce, by odzyskać kontrolę nad swoim losem i ocalić przyszłe pokolenia.</p>"
552;Mroczny Rycerz Powstaje. Edycja specjalna (Premium Collection);mroczny-rycerz-powstaje-edycja-specjalna-premium-collection;1014|1002|1000;44.6341;40.17;Producent@Galapagos|Tytuł oryginalny@Dark Knight Rises, The Special Edition (2 BD)|Gatunek@Akcja|Gatunek@Fantasy|Gatunek@Science fiction|Reżyseria@Nolan Christopher|Obsada@Bale Christian|Obsada@Cotillard Marion|Obsada@Freeman Morgan|Obsada@Hardy Tom|Obsada@Hathaway Anne Jacqueline|Scenariusz@Christopher Nolan|Scenariusz@Jonathan Nolan|Muzyka@Hans Zimmer|Czas trwania [min]@164|Seria@Premium Collection|Studio filmowe@Warner Bros.|Kraj produkcji@USA|Rok produkcji@2012|Nośnik@Blu-ray|Liczba nośników@2|Napisy@Angielskie|Napisy@Angielskie (dla niesłyszących)|Napisy@Arabskie|Napisy@Bułgarskie|Napisy@Chińskie|Napisy@Chorwackie|Napisy@Estońskie|Napisy@Greckie|Napisy@Hebrajskie|Napisy@Łotewskie|Napisy@Polskie|Napisy@Portugalskie|Napisy@Rosyjskie|Napisy@Rumuńskie|Napisy@Serbskie|Napisy@Słowackie|Napisy@Słoweńskie|Napisy@Tureckie|Napisy@Węgierskie|Dźwięk@Angielski 5.1 TRUE HD|Dźwięk@Czeski|Dźwięk@Polski 5.1 Dolby Digital|Dźwięk@Rosyjski|Dźwięk@Turecki|Dźwięk@Ukraiński|Dźwięk@Węgierski|Format obrazu@2.40:1;<p><br>Spektakularne zakończenie trylogii! Mroczny Rycerz Powstaje ponownie jednoczy wybitnego reżysera Christophera Nolana i genialnego aktora Christiana Bale'a. Osiem lat temu, po tym jak przyjmuje na siebie winę za śmierć Harveya Denta, okryty hańbą Batman (Christian Bale) znika w tajemniczych okolicznościach. Wszystko się jendak zmienia, gdy na horyzoncie pojawia się sprytna kocia włamywaczka (Anne Hathaway) i bezwzględny szaleniec - Bane (Tom Hardy). Terrorystyczne zamiary zamaskowanego Bane'a zmuszają Bruce'a do powrotu z wygnania i podjęcia ostatecznej walki o przetrwanie Gotham City… i Batmana. Wspaniała realizacja. Efekty specjalne. Spektakularny sukces na świecie. NAJWIĘKSZA PREMIERA DEKADY! Film dostępny teraz w edycji Premium Collection.<br></p>
157;Mumia (DVD);mumia-dvd-1;1006|1001|1000|1010;6.4959;5.85;Producent@Filmostrada|Tytuł oryginalny@The Mummy|Gatunek@Fantasy|Gatunek@Przygodowy|Reżyseria@Kurtzman Alex|Obsada@Annabelle Wallis|Obsada@Cruise Tom|Scenariusz@Christopher McQuarrie|Scenariusz@David Koepp|Muzyka@Brian Tyler|Czas trwania [min]@108|Kraj produkcji@USA|Rok produkcji@2017|Nośnik@DVD|Liczba nośników@1|Napisy@Angielskie|Napisy@Polskie|Napisy@Rosyjskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Dźwięk@Rosyjski 5.1 Dolby Digital|Format obrazu@16:9;<p>Tom Cruise jest bohaterem spektakularnego widowiska, opartego na legendzie, którą fascynują się kultury całego świata od początku cywilizacji. Mumia starożytnej księżniczki (Soia Boutella), której przemocą odebrano władzę i pochowano w grobowcu na środku pustyni, powraca do życia w naszych czasach. Narastające przez tysiąclecia zło budzi grozę nie do ogarnięcia przez człowieka. Od piasków Bliskiego Wschodu po współczesny Londyn Mumia zadziwia, przeraża i pobudza wyobraźnię.</p>
258;My Big Fat Greek Wedding 2;my-big-fat-greek-wedding-2;1008|1001|1000;4.0569;3.65;Producent@Monolith|Tytuł oryginalny@My Big Fat Greek Wedding 2|Gatunek@Komedia|Reżyseria@Jones Kirk|Obsada@Corbett John|Obsada@Vardalos Nia|Scenariusz@Nia Vardalos|Muzyka@Christopher Lennertz|Czas trwania [min]@90|Kraj produkcji@Kanada|Kraj produkcji@USA|Rok produkcji@2016|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@2.40:1|Format obrazu@16:9|Dodatkowo na płycie@Zwiastun Zapowiedzi;<p>Po kilkunastu latach od wesela Toula i Ian wciąż bezskutecznie próbują uwolnić się od wszędobylskich greckich krewnych. Gdy czasem zdobędą trochę wolności, zaraz nadarza się okazja, by kochający się rodzinny krąg ponownie zacisnął się jak pętla na szyi. Ich córka Paris wybiera się na studia, a rodzina oczywiście musi zatwierdzić wybór uczelni. Zanosi się na trzęsienie ziemi, bo dziewczyna pragnie opuścić rodzinne Chicago, a co gorsze jej nowy chłopak nawet nie udaje Greka. Jednak prawdziwe tsunami dopiero przed nami. Otóż rodzice Tulli - Maria i Gus - odkrywają, że ich małżeństwo jest nieważne, więc formalnie wciąż są do wzięcia, a to dopiero początek.</p>
385;Mój przyjaciel szpieg (DVD);moj-przyjaciel-szpieg-dvd;1010|1001|1000|1003|1008;21.9431;19.75;Producent@Dasan|Tytuł oryginalny@My Spy|Gatunek@Akcja|Gatunek@Familijny|Gatunek@Komedia|Reżyseria@Segal Peter|Obsada@Bautista Dave|Obsada@Nicola Correia-Damude|Scenariusz@Erich Hoeber|Scenariusz@Jon Hoeber|Muzyka@Dominic Lewis|Czas trwania [min]@96|Kraj produkcji@USA|Rok produkcji@2020|Nośnik@DVD|Liczba nośników@1|Napisy@Polskie|Dźwięk@Angielski 5.1 Dolby Digital|Dźwięk@Polski 5.1 Dolby Digital (lektor)|Format obrazu@2.39:1|Format obrazu@16:9|Dodatkowo na płycie@Zwiastun Zapowiedzi;<p>Dave Bautista („Strażnicy galaktyki”, „Riddick”), Chloe Coleman (serial „Wielkie kłamstewka”) i Ken Jeong („Kac Vegas”) w familijnej komedii sensacyjnej twórców „Dorwać Smarta”, „Red” i „Naga broń 33 i 1/3”.Kiedy dziewięcioletnia Sophie przyłapuje agentów CIA na inwigilacji rodzinnego mieszkania, prowadzący tajną operację JJ (Dave Bautista) ma tylko jedno wyjście. W zamian za dotrzymanie tajemnicy zgadza się wprowadzić inteligentną i rezolutną dziewczynkę w tajniki szpiegowskiego fachu. Między mrukliwym agentem, a dowcipną i emanującą rozbrajającym urokiem Sophie wkrótce rodzi się prawdziwa przyjaźń. Czy JJ z pomocą dziewczynki uda się oddać w ręce sprawiedliwości handlarza bronią odpowiedzialnego za śmierć jej ojca?</p>
61;Młynarski. Piosenka finałowa (DVD);mlynarski-piosenka-finalowa-dvd;1004|1001|1000;4.0569;3.65;Producent@Best Film|Tytuł oryginalny@Młynarski. Piosenka finałowa|Gatunek@Dokumentalny|Reżyseria@Alicja Albrecht|Obsada@Gajos Janusz|Obsada@Wojciech Młynarski|Scenariusz@Alicja Albrecht|Czas trwania [min]@90|Kraj produkcji@Polska|Rok produkcji@2017|Nośnik@DVD|Liczba nośników@1|Napisy@Brak|Dźwięk@Polski 2.0 Dolby Digital|Format obrazu@16:9;<p>Ostatni bardzo osobisty, szczery wywiad z Wojciechem Młynarskim.Nieznane dotąd archiwalia, fotografie, teledyski, niektóre powstałe specjalnie na potrzeby filmu, przypominają najpiękniejsze jego piosenki. Film dopełnia ponad 30 wypowiedzi najbliższych przyjaciół, między innymi: Janusza Gajosa, Janusza Głowackiego, Jerzego Derfla, Janusza Senta, Włodzimierza Korcza, Ewy Bem, Janusza Stokłosy, Ireny Santor, Michała Bajora, Magdy Zawadzkiej, Krystyny Jandy, Rodziny i tych, którzy z nim tworzyli i dla których tworzył: wybitni kompozytorzy, aktorzy, piosenkarze.Te niezwykle uczciwe opowieści o Wojtku zbudowały portret niezwykłego artysty, ale też człowieka z wyraźnym pęknięciem, zmagającego się z ludzkimi słabościami.</p>
